Badge,Feeder,Latitude,Longitude
ME-1Q2015957,Providence,13.06557505,-59.52422797
ME-1Q2012628,Providence,13.08488008,-59.51045365
ME-1Q2012853,Providence,13.08519094,-59.50996454
ME-1Q2015335,Oistins,13.06941999,-59.55045144
ME-1Q2012902,Providence,13.08485449,-59.51252585
ME-1Q2012908,Providence,13.08524249,-59.51505129
ME-1Q2012952,Providence,13.08527468,-59.51236008
ME-1Q2015571,Newton,13.08906568,-59.54284559
ME-1Q2012794,Providence,13.09026207,-59.51725821
ME-1Q2016997,Bath Village,13.07076229,-59.56736359
ME-1P1004869,Providence,13.05473709,-59.50831303
ME-1P1005002,Providence,13.05330989,-59.51373472
ME-1P1005004,Providence,13.05283059,-59.5124974
ME-1P1005170,Oistins,13.0656575,-59.54795111
ME-1P1005049,Oistins,13.06165556,-59.53789883
ME-1P1005088,Providence,13.05375837,-59.51078151
ME-1Q2015544,Newton,13.089283,-59.53995796
ME-1Q2015569,Newton,13.08924227,-59.54254282
ME-1Q2016008,Bath Village,13.07605094,-59.55744618
ME-1Q2012892,Providence,13.08481669,-59.51492267
ME-1Q2015643,Newton,13.09057372,-59.54223749
ME-1Q2012748,Providence,13.08760346,-59.50801181
ME-1P1005041,Providence,13.05539558,-59.50980783
ME-1P1005125,Providence,13.05437014,-59.51475361
ME-1P1005205,Oistins,13.06922378,-59.55723848
ME-1P1005129,Providence,13.05472192,-59.52155032
ME-1P1005048,Oistins,13.0612859,-59.53842148
ME-1P1005058,Oistins,13.06388558,-59.5381793
ME-1P1005188,Bath Village,13.07020175,-59.57388848
ME-1P1005093,Providence,13.05178602,-59.51767323
ME-1P1005091,Providence,13.05048545,-59.51918727
ME-1P1001824,Providence,13.05212789,-59.51941362
ME-1P1005078,Oistins,13.06291845,-59.531952
ME-1P1004401,Newton,13.07550062,-59.53698401
ME-1P1002000,Providence,13.05052004,-59.51424717
ME-1P1005134,Oistins,13.06193463,-59.53294654
ME-1P1005089,Providence,13.05255071,-59.51066298
ME-1P1005258,Providence,13.05177725,-59.51678562
ME-1P1005264,Providence,13.05508771,-59.5104757
ME-1Q2000266,Newton,13.07903826,-59.54680307
ME-1P1000133,Newton,13.07361213,-59.53716181
ME-1P1001972,Providence,13.09199291,-59.50341481
ME-1Q2005473,Bath Village,13.07795165,-59.5614823
ME-1P1001236,Providence,13.07929563,-59.50797554
ME-1P1001623,Oistins,13.06907258,-59.54373739
ME-1Q2015649,Newton,13.08594115,-59.54986008
ME-1Q2015654,Newton,13.09029776,-59.54088356
ME-1P1004453,Bath Village,13.06636654,-59.56521593
ME-1P1004518,Bath Village,13.06899467,-59.56943923
ME-1P1005183,Bath Village,13.07043194,-59.5729236
ME-1P1005203,Oistins,13.06712618,-59.55702447
ME-1P1001787,Oistins,13.06842501,-59.55885402
ME-1P1001786,Oistins,13.06909573,-59.55896517
ME-1P1001997,Bath Village,13.07034372,-59.57412581
ME-1P1004519,Bath Village,13.15583797,-59.62715688
ME-1Q2014822,Oistins,13.07562775,-59.5531852
ME-1P1002519,Oistins,13.06256388,-59.53739699
ME-1P1002512,Providence,13.06301917,-59.52666425
ME-1P1002260,Newton,13.06444831,-59.53860609
ME-1Q2012626,Providence,13.08465702,-59.51076236
ME-1Q2015299,Bath Village,13.0723734,-59.56707719
ME-1Q2015549,Newton,13.08928709,-59.54117926
ME-1Q2015653,Newton,13.0887047,-59.54177249
ME-1Q2012924,Providence,13.08460713,-59.51257091
ME-1U2000720,Bath Village,13.07174538,-59.56679663
ME-1P1005237,Oistins,13.05506034,-59.52909176
ME-1P1004574,Bath Village,13.06889075,-59.5696078
ME-1P1005189,Bath Village,13.06932191,-59.57631166
ME-1P1005108,Oistins,13.06638671,-59.55110389
ME-1P1005109,Oistins,13.06624773,-59.55122719
ME-1Q2016034,Oistins,13.07209395,-59.54697585
ME-1P1002257,Oistins,13.06179191,-59.53983487
ME-1P1002487,Providence,13.05638903,-59.51953051
ME-1P1002502,Newton,13.0638686,-59.53889545
ME-1Q2015865,Providence,13.06782384,-59.5269728
ME-1Q2001129,Newton,13.07504323,-59.53583434
ME-1P1000132,Newton,13.07322099,-59.53718294
ME-1Q2002306,Providence,13.07792038,-59.50890223
ME-1P1001968,Providence,13.08462439,-59.51511743
ME-1Q2006103,Bath Village,13.07267618,-59.5598115
ME-1P1001981,Providence,13.09267408,-59.50406625
ME-1P1000448,Oistins,13.07197194,-59.54809752
ME-1Q2015783,Newton,13.06799554,-59.53158616
ME-1Q2012631,Providence,13.08605248,-59.51189596
ME-1Q2012928,Providence,13.08514263,-59.51179731
ME-1Q2012876,Providence,13.08481017,-59.51419851
ME-1Q2012935,Providence,13.08517567,-59.51464942
ME-1Q2012583,Providence,13.08525351,-59.51263651
ME-1Q2015284,Newton,13.07790809,-59.52500411
ME-1P1005245,Newton,13.06358223,-59.54024083
ME-1P1004469,Newton,13.07662772,-59.54249967
ME-1P1005073,Oistins,13.06250644,-59.52948483
ME-1P1005077,Oistins,13.06349638,-59.53519441
ME-1P1004511,Bath Village,13.06993598,-59.57273302
ME-1P1005113,Providence,13.05084713,-59.5154096
ME-1P1003020,Providence,13.08746891,-59.50601304
ME-1P1002899,Oistins,13.07138901,-59.54704338
ME-1P1003077,Oistins,13.06942443,-59.54657103
ME-1P1002256,Oistins,13.06140428,-59.53871656
ME-1P1002937,Oistins,13.06900468,-59.54325913
ME-1P1002826,Oistins,13.06905268,-59.5446546
ME-1P1002527,Newton,13.06427447,-59.540071
ME-1Q2015902,Providence,13.06715691,-59.52072145
ME-1Q2015947,Providence,13.07614865,-59.52061489
ME-1Q2015565,Newton,13.08927555,-59.54010678
ME-1Q2014182,Bath Village,13.06841085,-59.56831047
ME-1P1002542,Oistins,13.05546715,-59.53017026
ME-1P1002259,Newton,13.06396703,-59.53936193
ME-1P1002936,Oistins,13.06966093,-59.54513472
ME-1P1002324,Oistins,13.06245042,-59.53294465
ME-1P1002747,Providence,13.05618605,-59.52201271
ME-1U2000689,Newton,13.07414222,-59.52742408
ME-1P1005066,Oistins,13.06342604,-59.53503845
ME-1P1005210,Providence,13.06500026,-59.52631662
ME-1P1001901,Bath Village,13.06938461,-59.57534875
ME-1P1001995,Bath Village,13.06942344,-59.5746015
ME-1P1005082,Providence,13.0541878,-59.50895652
ME-1P1005166,Oistins,13.06522575,-59.54511425
ME-1P1005040,Providence,13.05552731,-59.51088547
ME-1P1005044,Providence,13.05248668,-59.50746112
ME-1P1004868,Providence,13.0554145,-59.51089049
ME-1P1005069,Oistins,13.06344904,-59.53418383
ME-1P1005243,Newton,13.06367237,-59.53978683
ME-1P1005163,Oistins,13.0658021,-59.54734273
ME-1P1001722,Oistins,13.06895127,-59.55957991
ME-1P1001996,Bath Village,13.06990294,-59.57452358
ME-1Q2010998,Bath Village,13.07277715,-59.56487353
ME-1P1002552,Oistins,13.05767516,-59.53409936
ME-1P1002513,Providence,13.06354663,-59.52414526
ME-1P1002553,Oistins,13.05873512,-59.53341694
ME-1P1002529,Newton,13.0644003,-59.5400679
ME-1P1002838,Bath Village,13.07625431,-59.56052482
ME-1Q2012728,Providence,13.08700285,-59.51556616
ME-1Q2015995,Bath Village,13.0760141,-59.56028039
ME-1Q2012729,Providence,13.0874084,-59.51540324
ME-1Q2012657,Providence,13.08724794,-59.50557541
ME-1Q2015554,Newton,13.08953474,-59.54036547
ME-1Q2012913,Providence,13.08519728,-59.51456903
ME-1Q2015972,Newton,13.07859085,-59.54755357
ME-1P1002201,Providence,13.06249266,-59.52121459
ME-1P1002817,Bath Village,13.06886979,-59.56816092
ME-1P1002830,Bath Village,13.07685627,-59.55864337
ME-1P1002834,Oistins,13.06680525,-59.54680904
ME-1P1002873,Providence,13.07922855,-59.51149076
ME-1P1002688,Providence,13.05579597,-59.52068813
ME-1P1002700,Providence,13.05462582,-59.52136062
ME-1Q2015282,Newton,13.07733844,-59.52497047
ME-1Q2015562,Newton,13.0889245,-59.54067867
ME-1Q2015927,Newton,13.07495974,-59.53926205
ME-1P1005043,Providence,13.05226767,-59.51018466
ME-1P1005084,Providence,13.05419269,-59.51017913
ME-1P1005053,Oistins,13.06353139,-59.53861749
ME-1P1005039,Providence,13.05645785,-59.50998944
ME-1P1005056,Oistins,13.06250289,-59.53830712
ME-1P1005061,Newton,13.06406179,-59.53928563
ME-1P1001690,Oistins,13.06760701,-59.55772974
ME-1P1001676,Oistins,13.07035332,-59.56038399
ME-1P1005068,Oistins,13.0630409,-59.5345652
ME-1P1001725,Oistins,13.0686733,-59.55972387
ME-1Q2012975,Providence,13.08626876,-59.51054418
ME-1Q2015306,Providence,13.06745621,-59.5186147
ME-1P1002440,Bath Village,13.06906127,-59.56816057
ME-1Q2016006,Bath Village,13.07751495,-59.56477189
ME-1Q2016046,Providence,13.06808719,-59.51800847
ME-1Q2012745,Providence,13.08594068,-59.51447957
ME-1Q2013151,Providence,13.08622384,-59.50635786
ME-1Q2012194,Providence,13.08666571,-59.50143025
ME-1Q2012954,Providence,13.08567135,-59.51241193
ME-1Q2015168,Bath Village,13.0757905,-59.56177364
ME-1P1002539,Oistins,13.0536715,-59.52717362
ME-1P1002534,Oistins,13.05982184,-59.53469575
ME-1P1003012,Providence,13.08756396,-59.50716172
ME-1P1002678,Oistins,13.06812082,-59.54563283
ME-1P1002715,Providence,13.05629416,-59.51991452
ME-1Q2015932,Newton,13.06808423,-59.53910149
ME-1Q2015949,Providence,13.07633676,-59.51759705
ME-1Q2015945,Providence,13.07413922,-59.51394382
ME-1Q2012792,Providence,13.08960121,-59.50815957
ME-1Q2015910,Bath Village,13.07403312,-59.55546422
ME-1Q2016007,Bath Village,13.07580379,-59.55728804
ME-1Q2013313,Oistins,13.07050475,-59.55079431
ME-1Q2016070,Oistins,13.07329754,-59.55373433
ME-1P1005110,Providence,13.05086908,-59.516878
ME-1P1005131,Providence,13.05162137,-59.51568759
ME-1P1004944,Providence,13.05279576,-59.51267091
ME-1P1005197,Oistins,13.06984305,-59.56330411
ME-1P1005234,Oistins,13.131736,-59.611683
ME-1P1005241,Newton,13.06427691,-59.53960157
ME-1P1005063,Providence,13.05340161,-59.50837949
ME-1P1005185,Bath Village,13.07018189,-59.57306385
ME-1P1004881,Providence,13.04920227,-59.52246873
ME-1P1005092,Providence,13.05130951,-59.51980579
ME-1P1005136,Oistins,13.06206317,-59.5393223
ME-1P1005122,Providence,13.05210774,-59.51604676
ME-1P1004945,Providence,13.05328714,-59.50962135
ME-1P1001692,Oistins,13.0694615,-59.56084083
ME-1P1002600,Providence,13.05148961,-59.51255583
ME-1P1002739,Providence,13.05591702,-59.52278559
ME-1P1002824,Oistins,13.07002216,-59.55080021
ME-1Q2016076,Oistins,13.0679288,-59.54529252
ME-1Q2012687,Providence,13.08769696,-59.51217281
ME-1Q2012555,Providence,13.08993836,-59.5050053
ME-1Q2012632,Providence,13.08597685,-59.5123272
ME-1Q2012922,Providence,13.08483722,-59.51267457
ME-1Q2019843,Bath Village,13.06883868,-59.56579452
ME-1Q2019991,Providence,13.05003695,-59.52021726
ME-1Q2020489,Providence,13.05185462,-59.51237028
ME-1Q2020811,Providence,13.05803383,-59.52636107
ME-1Q2020604,Oistins,13.05867144,-59.53054814
ME-1Q2020622,Providence,13.05321256,-59.51197288
ME-1Q2020895,Oistins,13.0581748,-59.53040205
ME-1Q2020425,Providence,13.0517737,-59.51715975
ME-1T4000148,Providence,13.08470886,-59.50175867
ME-1Q2017109,Oistins,13.05157257,-59.53117121
ME-1U2001418,Bath Village,13.06513911,-59.56630005
ME-1U2002091,Oistins,13.06556297,-59.56081136
ME-1Q2019996,Oistins,13.06118664,-59.53248508
ME-1Q2020046,Oistins,13.06186496,-59.53341569
ME-1Q2020689,Oistins,13.05049747,-59.52771005
ME-1Q2020662,Providence,13.05151607,-59.5281488
ME-1Q2021015,Oistins,13.06573935,-59.54691444
ME-1U2001676,Bath Village,13.06762742,-59.57277771
ME-1Q2021024,Oistins,13.06619704,-59.55760099
ME-1Q2020738,Oistins,13.05575225,-59.52831274
ME-1Q2020263,Providence,13.04934189,-59.52195037
ME-1Q2017632,Bath Village,13.06941739,-59.57365977
ME-1U2000971,Bath Village,13.06802127,-59.56941591
ME-1U2001135,Bath Village,13.06779456,-59.56943064
ME-1Q2020383,Providence,13.05092136,-59.5116
ME-1Q2017905,Bath Village,13.06681947,-59.56506899
ME-1Q2017778,Bath Village,13.07105039,-59.57152421
ME-1U2001202,Bath Village,13.06762833,-59.57476423
ME-1Q2020182,Providence,13.06381409,-59.50667589
ME-1Q2020157,Providence,13.0658673,-59.5055527
ME-1Q2020231,Providence,13.06382485,-59.50683292
ME-1Q2020163,Providence,13.05975715,-59.51316051
ME-1Q2019865,Providence,13.06323967,-59.50322771
ME-1Q2019983,Providence,13.05036244,-59.51942511
ME-1Q2019954,Providence,13.06613751,-59.50370258
ME-1Q2019911,Providence,13.06492621,-59.50462941
ME-1Q2020134,Providence,13.06317315,-59.50421179
ME-1Q2020185,Providence,13.06402124,-59.50655992
ME-1Q2020838,Oistins,13.06156881,-59.5349299
ME-1Q2019543,Providence,13.04776266,-59.52369534
ME-1Q2020906,Oistins,13.05693484,-59.53127886
ME-1Q2020599,Oistins,13.05902982,-59.52969335
ME-1Q2020283,Providence,13.05188487,-59.51342377
ME-1Q2020798,Oistins,13.05894277,-59.52669312
ME-1Q2020380,Providence,13.05117126,-59.51383105
ME-1Q2017622,Bath Village,13.07067757,-59.57190678
ME-1Q2017599,Bath Village,13.07018037,-59.57450731
ME-1Q2019538,Bath Village,13.07645329,-59.55881591
ME-1Q2020747,Oistins,13.05500024,-59.52845512
ME-1P1004577,Bath Village,13.06843376,-59.56921602
ME-1P1005187,Bath Village,13.069345,-59.573902
ME-1P1004569,Bath Village,13.06921204,-59.56935402
ME-1P1001693,Oistins,13.06686836,-59.56031291
ME-1Q2005224,Providence,13.05660545,-59.50280445
ME-1P1004512,Bath Village,13.07012439,-59.57238872
ME-1P1005146,Providence,13.06456962,-59.50719278
ME-1Q2017657,Bath Village,13.06788206,-59.57313565
ME-1Q2017603,Bath Village,13.07022415,-59.57418535
ME-1Q2017595,Bath Village,13.06994152,-59.57410039
ME-1Q2017860,Bath Village,13.07053957,-59.57096859
ME-1Q2020766,Providence,13.06482591,-59.4986547
ME-1Q2020362,Providence,13.0511089,-59.51427959
ME-1U2001974,Providence,13.04810443,-59.52286829
ME-1U2001133,Bath Village,13.06871597,-59.56922865
ME-1Q2020449,Providence,13.04747755,-59.52015074
ME-1Q2020352,Providence,13.05103284,-59.51503621
ME-1Q2020563,Providence,13.05003324,-59.52138178
ME-1Q2021038,Oistins,13.07165649,-59.56010779
ME-1Q2020959,Oistins,13.06604949,-59.55255603
ME-1Q2021018,Oistins,13.06381126,-59.5440571
ME-1Q2020076,Providence,13.05052417,-59.51965525
ME-1Q2020009,Providence,13.05045948,-59.51801961
ME-1Q2020077,Providence,13.05011174,-59.51980441
ME-1Q2020564,Providence,13.04895072,-59.52308333
ME-1Q2016995,Newton,13.07968587,-59.54146005
ME-1Q2020556,Providence,13.04997425,-59.52262212
ME-1Q2020412,Providence,13.05095561,-59.51647655
ME-1Q2020716,Providence,13.06192918,-59.50769352
ME-1Q2020633,Providence,13.05133273,-59.51345348
ME-1Q2017655,Bath Village,13.0678584,-59.57311104
ME-1Q2020348,Providence,13.05118469,-59.52231121
ME-1Q2020830,Oistins,13.06149291,-59.53658562
ME-1Q2020238,Providence,13.05011377,-59.51934205
ME-1Q2017886,Bath Village,13.06644418,-59.56473936
ME-1Q2017868,Bath Village,13.07036048,-59.57079446
ME-1Q2019792,Oistins,13.06088326,-59.53856617
ME-1Q2019771,Oistins,13.06299351,-59.5391725
ME-1Q2020216,Providence,13.05458797,-59.52495753
ME-1Q2020107,Oistins,13.06168583,-59.5395125
ME-1Q2020801,Oistins,13.05819625,-59.5272741
ME-1Q2020731,Providence,13.05613106,-59.52613145
ME-1Q2020904,Oistins,13.05872403,-59.53082679
ME-1Q2020846,Oistins,13.06092828,-59.53475353
ME-1Q2020849,Oistins,13.06089612,-59.53508783
ME-1Q2020823,Oistins,13.06069944,-59.53577902
ME-1Q2020769,Providence,13.06461203,-59.4990463
ME-1U2002123,Providence,13.05070529,-59.51366358
ME-1U2002128,Providence,13.05050646,-59.51372829
ME-1U2002021,Oistins,13.06247134,-59.53902816
ME-1U2002022,Oistins,13.06258454,-59.53899036
ME-1Q2017824,Oistins,13.06816434,-59.56456471
ME-1Q2017853,Bath Village,13.07030449,-59.57124674
ME-1Q2021007,Oistins,13.0567376,-59.53323795
ME-1Q2021057,Bath Village,13.06781835,-59.56867086
ME-1U2001088,Bath Village,13.06590571,-59.56597314
ME-1U2001082,Bath Village,13.06599723,-59.56602069
ME-1Q2020794,Oistins,13.05914993,-59.52581553
ME-1Q2020796,Oistins,13.05874552,-59.52632544
ME-1Q2020712,Providence,13.06022657,-59.51081693
ME-1Q2020635,Providence,13.05151424,-59.51420863
ME-1U2000932,Bath Village,13.06603173,-59.56601131
ME-1Q2017843,Bath Village,13.06855164,-59.56664347
ME-1Q2017766,Bath Village,13.06798743,-59.56730189
ME-1Q2018245,Providence,13.07693307,-59.51683261
ME-1Q2020074,Providence,13.05014573,-59.5198319
ME-1Q2021011,Providence,13.05149215,-59.52337402
ME-1U2002043,Bath Village,13.06763622,-59.57182572
ME-1Q2021043,Oistins,13.05520619,-59.53500442
ME-1Q2019221,Bath Village,13.07020786,-59.57234101
ME-1Q2020664,Providence,13.0498254,-59.52596087
ME-1Q2020682,Providence,13.05148454,-59.52816023
ME-1Q2020647,Providence,13.05211719,-59.51191073
ME-1P1004513,Bath Village,13.07016208,-59.57216574
ME-1Q2020729,Providence,13.05612102,-59.5267546
ME-1Q2021050,Bath Village,13.06688385,-59.56686207
ME-1Q2020927,Bath Village,13.06677905,-59.56725004
ME-1U2001081,Bath Village,13.06589442,-59.56593348
ME-1U2001343,Bath Village,13.06919329,-59.57448592
ME-1U2001189,Bath Village,13.06718466,-59.57289847
ME-1U2001218,Bath Village,13.06524002,-59.56642766
ME-1Q2019849,Oistins,13.06415376,-59.53828343
ME-1Q2020442,Providence,13.0503171,-59.5134365
ME-1Q2020307,Providence,13.0497904,-59.52260228
ME-1Q2017641,Bath Village,13.07080423,-59.571822
ME-1Q2017672,Bath Village,13.06971022,-59.57348135
ME-1Q2017673,Bath Village,13.0695726,-59.5721803
ME-1Q2020044,Oistins,13.06334551,-59.52989249
ME-1Q2019950,Newton,13.06448033,-59.53583295
ME-1Q2020226,Newton,13.06337678,-59.54063984
ME-1Q2019918,Providence,13.06532138,-59.5069433
ME-1Q2019763,Providence,13.06525199,-59.50609201
ME-1Q2020212,Providence,13.0627787,-59.52248247
ME-1Q2020010,Oistins,13.06318292,-59.53692968
ME-1Q2020014,Oistins,13.0631681,-59.53549125
ME-1Q2020331,Providence,13.05074943,-59.51967459
ME-1Q2018197,Newton,13.07507564,-59.53774677
ME-1U2001436,Oistins,13.0632359,-59.54243358
ME-1Q2017590,Bath Village,13.06923289,-59.57418917
ME-1Q2020757,Providence,13.0650581,-59.50107704
ME-1Q2020587,Oistins,13.059464,-59.53041464
ME-1Q2020487,Providence,13.05248505,-59.51422827
ME-1Q2020532,Providence,13.05186403,-59.51175571
ME-1Q2020536,Providence,13.052489,-59.51578792
ME-1Q2020708,Providence,13.05117221,-59.52657212
ME-1U2001416,Oistins,13.06353605,-59.54285901
ME-1Q2020125,Oistins,13.06146067,-59.53880465
ME-1Q2020913,Oistins,13.05833068,-59.53023978
ME-1Q2020631,Providence,13.05147482,-59.51443426
ME-1Q2020512,Providence,13.06349381,-59.50263577
ME-1Q2020762,Providence,13.06462797,-59.49923094
ME-1Q2020261,Providence,13.0503305,-59.52529632
ME-1Q2020722,Providence,13.06101258,-59.50529926
ME-1Q2020707,Providence,13.05122663,-59.52650669
ME-1Q2020373,Providence,13.05086626,-59.51339977
ME-1Q2020375,Providence,13.05081415,-59.51445555
ME-1Q2020770,Providence,13.06439524,-59.50173673
ME-1U2001236,Bath Village,13.06520672,-59.56644128
ME-1U2001318,Bath Village,13.06882609,-59.57500361
ME-1U2001311,Bath Village,13.06900494,-59.57509741
ME-1U2001314,Bath Village,13.06884574,-59.57664988
ME-1Q2017969,Bath Village,13.07038269,-59.57154078
ME-1Q2017769,Bath Village,13.07026429,-59.5715747
ME-1Q2019994,Oistins,13.06276686,-59.53662335
ME-1Q2019968,Oistins,13.06375012,-59.5382355
ME-1Q2019892,Oistins,13.06214607,-59.53248839
ME-1Q2019626,Oistins,13.06412557,-59.53700473
ME-1Q2017637,Bath Village,13.07024488,-59.57317899
ME-1Q2017866,Bath Village,13.07012005,-59.5708528
ME-1Q2020259,Providence,13.05067449,-59.52325706
ME-1Q2020553,Providence,13.06479303,-59.50542426
ME-1Q2021025,Oistins,13.06613285,-59.55797647
ME-1U2001987,Oistins,13.0562305,-59.53681234
ME-1U2001350,Bath Village,13.06943864,-59.5750659
ME-1U2001320,Bath Village,13.06898016,-59.57498397
ME-1U2001323,Bath Village,13.06889348,-59.57495641
ME-1Q2020080,Providence,13.05071337,-59.51831427
ME-1Q2019959,Providence,13.0622498,-59.50438497
ME-1Q2020162,Providence,13.05978421,-59.51316948
ME-1Q2020233,Providence,13.06380692,-59.50686895
ME-1Q2020172,Providence,13.06437052,-59.50720416
ME-1Q2017856,Bath Village,13.07009859,-59.57046344
ME-1Q2019974,Oistins,13.06398231,-59.53738772
ME-1Q2019981,Oistins,13.06361106,-59.53890241
ME-1Q2019941,Oistins,13.06292035,-59.53174622
ME-1Q2019770,Oistins,13.06278844,-59.53920511
ME-1Q2020026,Newton,13.06350408,-59.53054904
ME-1Q2020031,Newton,13.06398211,-59.53103803
ME-1U2001339,Bath Village,13.0690342,-59.57496476
ME-1Q2020585,Oistins,13.05961133,-59.53121963
ME-1Q2019976,Oistins,13.06430594,-59.53752764
ME-1Q2020229,Newton,13.06368603,-59.54000438
ME-1Q2019938,Oistins,13.06295454,-59.53336326
ME-1Q2018237,Newton,13.06861113,-59.53968969
ME-1Q2017930,Bath Village,13.06928779,-59.56666254
ME-1Q2017890,Bath Village,13.06644358,-59.56486895
ME-1Q2017889,Bath Village,13.06642768,-59.56483214
ME-1U2001076,Bath Village,13.06565316,-59.56669683
ME-1U2001027,Bath Village,13.0665908,-59.56781259
ME-1U2001105,Bath Village,13.06762785,-59.56895373
ME-1U2000931,Bath Village,13.06606819,-59.56599997
ME-1Q2020720,Providence,13.05779036,-59.50939659
ME-1Q2020626,Providence,13.05362319,-59.51251471
ME-1Q2020484,Providence,13.05148575,-59.51264802
ME-1Q2020542,Providence,13.05111971,-59.51582861
ME-1Q2020568,Providence,13.04929694,-59.52308525
ME-1Q2019806,Providence,13.06414708,-59.52659639
